"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profit_pct","buy"
"1444",4449,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM9","D",38,2,1.8,1.1,243,154,"Good","rental (private)",51.549072,0.141873,40,8,5,"dagenham heathway","Essex & Suffolk Water",40000,"Barking and Dagenham","tube",1,0,0,0.8649888,198000,170965.90340909,-13.6535841368233,0
"1445",3943,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",133,7,9.2,2.5,395,104,"Average","owner-occupied",51.376908,0.095288,50,74,6,"orpington","Thames Water",59500,"Bromley","rail",0,1,0,0.6344494,820000,708011.32811708,-13.6571551076731,0
"1446",11433,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM11","D",116,6,5.6,2.1,276,103,"Average","owner-occupied",51.564395,0.202729,23,27,6,"emerson park","Essex & Suffolk Water",49900,"Havering","light_rail",0,0,1,1.205516,578000,498936.955515842,-13.6787274194046,0
"1447",9895,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",121,7,4.1,2.4,193,111,"Average","owner-occupied",51.549545,-0.445936,140,37,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.5132764,618000,533148.459801051,-13.7300226859141,0
"1448",13920,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",107,6,3.8,1.4,200,74,"Average","owner-occupied",51.442622,0.088121,71,36,4,"new eltham","Thames Water",59300,"Bexley","rail",0,1,0,0.975598,558000,481271.761614065,-13.7505803559023,0
"1449",11950,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW7","D",128,5,6.1,2.2,270,94,"Good","owner-occupied",51.614126,-0.255825,131,66,4,"mill hill broadway","Affinity Water",53800,"Barnet","rail",0,1,0,0.4424368,798000,688202.088689727,-13.7591367556734,0
"1450",13260,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB5","C",76,3,1.5,1.5,107,107,"Good","rental (private)",51.532935,-0.375496,NA,33,5,"northolt","Affinity Water",41500,"Ealing","tube",1,0,0,1.3552734,302000,260386.369071029,-13.7793479897255,0
"1451",13073,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",123,6,4.3,1.8,197,81,"Good","rental (private)",51.400958,-0.292813,98,23,5,"berrylands","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.8966802,880000,758737.253580417,-13.7798575476799,0
"1452",3689,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E15","E",92,4,5.5,1.1,339,63,"Poor","owner-occupied",51.556067,-0.006542,157,11,3,"leyton","Thames Water",46700,"Newham","tube",1,0,0,0.2572596,501000,431892.372374853,-13.7939376497299,0
"1453",6476,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","E",78,5,4.9,1.1,359,74,"Average","owner-occupied",51.536669,-0.453455,36,58,6,"uxbridge","Affinity Water",57800,"Hillingdon","tube",2,0,0,1.774097,545000,469806.892523314,-13.7969004544378,0
"1454",14286,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",77,5,3.2,1.6,216,105,"Good","owner-occupied",51.385053,-0.168533,81,33,4,"hackbridge","SES Water",44300,"Sutton","rail",0,1,0,1.314261,405000,349083.02767973,-13.8066598321654,0
"1455",15196,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW3","C",44,2,1.5,1.5,198,203,"Average","owner-occupied",51.47139,-0.354703,197,21,4,"hounslow east","Thames Water",51600,"Hounslow","tube",1,0,0,0.2721732,240000,206852.249709763,-13.811562620932,0
"1456",14505,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN3","D",68,4,3.5,1.3,294,105,"Average","owner-occupied",51.662387,-0.042986,104,20,5,"brimsdown","Thames Water",44300,"Enfield","rail",0,1,0,0.8444826,411000,354218.655528881,-13.8154122800775,0
"1457",7377,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","D",44,2,2.4,1.4,304,178,"Average","owner-occupied",51.349328,-0.094325,144,78,6,"sanderstead","SES Water",62300,"Croydon","rail",0,1,0,0.0702182,237000,204220.091242013,-13.8311851299524,0
"1458",6902,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","C",124.5,5,4.1,3.9,198,189,"Good","owner-occupied",51.587793,-0.13116,52,43,3,"hornsey","Thames Water",63900,"Haringey","rail",0,1,0,0.938314,1121000,965917.013353581,-13.8343431441943,0
"1459",2284,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB6","D",91,5,4.7,1,293,62,"Good","owner-occupied",51.541026,-0.343787,109,24,4,"greenford","Affinity Water",52300,"Ealing","tube",1,1,0,0.233025,577000,497110.932293109,-13.8455923235513,0
"1460",11052,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW20","C",51.3,4,2.3,1.6,275,188,"Average","owner-occupied",51.40933,-0.24472,133,16,4,"new malden","Thames Water",57900,"Merton","rail",0,1,0,1.0433306,384000,330742.496007708,-13.8691416646595,0
"1461",7891,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW9","E",76,5,4.7,1.9,325,134,"Good","rental (social)",51.467502,-0.11552,235,12,2,"brixton","Thames Water",44500,"Lambeth","tube",1,1,0,0.4610788,552000,475389.246654651,-13.8787596640125,0
"1462",6650,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW1","D",68,3,2.6,2.2,217,185,"Average","owner-occupied",51.451908,-0.322,37,10,4,"st margarets","Thames Water",70200,"Richmond upon Thames","rail",0,1,0,0.5170048,525000,451722.962249334,-13.9575310001269,0
"1463",14114,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",73,4,2.7,0.9,212,69,"Average","owner-occupied",51.386046,-0.12614,66,37,3,"therapia lane","Thames Water",48600,"Croydon","light_rail",0,0,1,0.1634282,435000,374049.34246348,-14.0116454106942,0
"1464",10548,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM6","D",84,5,3.4,1,231,67,"Average","owner-occupied",51.573686,0.124009,122,20,5,"chadwell heath","Essex & Suffolk Water",46600,"Redbridge","rail",0,1,0,0.6214,413000,354996.695312976,-14.0443837014586,0
"1465",5920,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","E",79,5,4.7,1.2,335,82,"Average","owner-occupied",51.387417,-0.205073,41,31,4,"st helier","SES Water",46900,"Merton","rail",0,1,0,0.5977868,427000,366908.302564897,-14.0729970574011,0
"1466",1041,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","C",73.97,6,3.9,3.9,208,199,"Good","owner-occupied",51.348946,-0.110695,44,97,6,"purley oaks","Thames Water",58600,"Croydon","rail",0,1,0,0.8662316,468000,401985.659696623,-14.1056282699524,0
"1467",12805,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",75.8,5,4.6,3.8,361,300,"Poor","owner-occupied",51.424917,-0.187063,58,14,3,"haydons road","Thames Water",64700,"Merton","rail",0,1,0,0.3113214,678000,582363.802337587,-14.1056338735122,0
"1468",9776,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","C",63,3,2,1.5,176,139,"Average","owner-occupied",51.355424,-0.19943,51,77,5,"sutton","SES Water",53300,"Sutton","rail",0,1,0,0.587223,304000,261069.255489648,-14.121955431037,0
"1469",8599,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR7","C",64.2816,3,2.5,2.2,229,204,"Average","rental (private)",51.398481,-0.099741,140,50,4,"thornton heath","Thames Water",44900,"Croydon","rail",0,1,0,0.1155804,302000,259345.438649568,-14.1240269372292,0
"1470",9277,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","B",86.48,3,1.9,1.7,133,121,"Average","owner-occupied",51.466689,-0.183075,48,6,2,"wandsworth town","Thames Water",66400,"Wandsworth","rail",0,1,0,0.500227,729000,625233.668427797,-14.234064687545,0
"1471",2691,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E4","E",120,6,5.8,2.1,276,96,"Average","owner-occupied",51.627779,-0.015363,63,45,5,"chingford","Thames Water",45500,"Waltham Forest","light_rail",0,0,1,1.3068042,637000,546236.74768252,-14.2485482445023,0
"1472",9771,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE27","E",84,5,5,2.1,333,140,"Good","owner-occupied",51.431096,-0.113062,28,86,3,"west norwood","Thames Water",53400,"Lambeth","rail",0,1,0,0.7382232,645000,553034.82158281,-14.2581671964635,0
"1473",15056,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","D",56,4,2.9,0.7,270,63,"Average","owner-occupied",51.470623,0.124301,124,49,5,"bexleyheath","Thames Water",57600,"Bexley","rail",0,1,0,0.8065772,404000,346292.577282873,-14.2840155240413,0
"1474",2104,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB8","E",64,3,4.6,3,411,267,"Good","owner-occupied",51.536896,-0.478377,120,38,6,"uxbridge","Affinity Water",45800,"Hillingdon","tube",2,0,0,0.9656556,294000,251892.470159695,-14.3222890613281,0
"1475",13410,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",62,5,2.8,0.9,253,79,"Average","owner-occupied",51.550854,0.15064,120,12,5,"dagenham heathway","Essex & Suffolk Water",40000,"Barking and Dagenham","tube",1,0,0,0.8786596,342000,292869.91953254,-14.3655206045206,0
"1476",4726,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW11","C",68,4,1.8,0.5,158,47,"Good","owner-occupied",51.429254,-0.336999,84,11,6,"teddington","Thames Water",64300,"Richmond upon Thames","rail",0,1,0,0.4200664,583000,499230.763266919,-14.3686512406657,0
"1477",4072,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","E",60.57,2,4.2,3.4,356,287,"Average","owner-occupied",51.438097,-0.148312,239,36,3,"balham","Thames Water",61600,"Wandsworth","tube",1,1,0,0.5990296,489000,418582.419812156,-14.4003231467984,0
"1478",9069,NA,NA,"F","N","L",NA,NA,NA,"HITHER GREEN",NA,NA,"SE13","E",80.91,3,3.9,3.9,318,336,"Good","rental (private)",51.449523,-0.005012,21,33,3,"hither green","Thames Water",55700,"Lewisham","rail",0,1,0,0.4530006,463000,396227.605961611,-14.4216833776218,0
"1479",7025,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM8","B",104,3,2,2,100,100,"Good","owner-occupied",51.550151,0.112628,NA,9,4,"upney","Essex & Suffolk Water",42300,"Barking and Dagenham","tube",1,0,0,1.1800386,369000,315650.419846377,-14.4578808004397,0
"1480",6928,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",45.8,2,2.4,2.1,318,272,"Very Poor","owner-occupied",51.458081,-0.002206,198,17,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.3995602,294000,251472.855439543,-14.4650151566181,0
"1481",13427,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB6","C",91,4,3.1,1.1,191,63,"Good","owner-occupied",51.533846,-0.362055,57,33,4,"greenford","Affinity Water",44800,"Ealing","tube",1,1,0,1.3770224,484000,413918.452193331,-14.4796586377414,0
"1482",9046,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","C",65,3,2,1.7,172,152,"Good","owner-occupied",51.347764,-0.106593,60,91,6,"purley oaks","Thames Water",58600,"Croydon","rail",0,1,0,0.5797662,315000,269364.411690054,-14.4874883523639,0
"1483",2013,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM6","E",123,6,8.3,2.8,382,127,"Average","owner-occupied",51.361837,-0.127214,137,56,5,"waddon","SES Water",44600,"Sutton","rail",0,1,0,0.6748404,577000,493299.793230695,-14.5061016931204,0
"1484",15576,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1H","D",44,2,2.3,0.9,313,114,"Good","rental (private)",51.501566,-0.130684,57,17,1,"st. james's park","Thames Water",57500,"Westminster","tube",2,0,0,0.2007122,663000,566818.335002279,-14.5070384611948,0
"1485",3218,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",77,4,3.4,1.7,247,119,"Good","owner-occupied",51.437445,-0.032098,78,27,3,"bellingham","Thames Water",45100,"Lewisham","rail",0,1,0,0.7605936,468000,399990.372627054,-14.5319716608859,0
"1486",13012,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",126,6,5.1,2.2,228,96,"Average","owner-occupied",51.384223,-0.252579,89,24,4,"worcester park","Thames Water",65000,"Sutton","rail",0,1,0,0.4051528,855000,730582.617655471,-14.5517406250911,0
"1487",5850,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",64,3,1.4,1.4,117,112,"Average","rental (private)",51.506483,-0.114849,92,13,1,"waterloo","Thames Water",53600,"Southwark","tube",5,1,0,0.2852226,619000,528748.907005059,-14.5801442641262,0
"1488",1602,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR2","E",135,5,6.8,4.3,289,180,"Average","owner-occupied",51.375168,0.04157,27,76,5,"hayes","Thames Water",67300,"Bromley","rail",0,1,0,1.8977556,893000,762359.77975547,-14.6293639691523,0
"1489",5353,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N5","D",121,5,4.7,1.7,221,80,"Poor","owner-occupied",51.549674,-0.100763,82,40,2,"highbury and islington","Thames Water",65600,"Islington","tube",1,1,1,0.273416,1496000,1277129.86374478,-14.6303567015523,0
"1490",9633,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA2","F",36.9,2,4.7,4.1,841,732,"Average","owner-occupied",51.557958,-0.368806,138,46,5,"northolt park","Affinity Water",55100,"Harrow","rail",0,1,0,0.4362228,267000,227881.419467079,-14.6511537576484,0
"1491",9102,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N13","D",71,3,3.7,1.7,298,132,"Average","rental (private)",51.612377,-0.099156,98,30,4,"palmers green","Thames Water",45900,"Enfield","rail",0,1,0,1.028417,439000,374520.439768605,-14.6878269319807,0
"1492",15248,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA0","C",159,6,3.8,2.3,136,80,"Good","owner-occupied",51.55744,-0.325014,83,61,4,"sudbury and harrow road","Affinity Water",50900,"Brent","rail",0,1,0,0.587223,744000,634079.013826557,-14.7743260985811,0
"1493",11335,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E18","E",67,3,3.5,1.9,297,164,"Average","owner-occupied",51.600086,0.023384,52,46,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.7786142,391000,333119.379680033,-14.8032277033164,0
"1494",12804,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW6","C",39,2,1.6,0.8,238,119,"Very Poor","owner-occupied",51.550586,-0.193956,146,57,2,"west hampstead thameslink","Thames Water",64100,"Brent","rail",0,1,0,0.295165,478000,407167.490818561,-14.8185165651546,0
"1495",11850,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",50,2,1.8,1.8,206,198,"Good","owner-occupied",51.414114,-0.191488,35,15,3,"south wimbledon","Thames Water",49500,"Merton","tube",1,0,0,0.2224612,298000,253806.087762357,-14.8301718918265,0
"1496",13959,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA1","C",24.79,2,1.6,1.5,388,359,"Very Poor","rental (social)",51.585176,-0.337303,125,64,5,"harrow-on-the-hill","Affinity Water",56000,"Brent","tube",1,1,0,0.4902846,237000,201839.803682439,-14.8355258723887,0
"1497",7886,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","D",97,4,5,4.3,269,228,"Poor","owner-occupied",51.41616,-0.059129,90,43,4,"penge west","Thames Water",43100,"Bromley","light_rail",0,1,1,0.3778112,383000,325806.859774803,-14.9329347846466,0
"1498",10434,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","B",55,3,1.1,1.1,113,113,"Average","owner-occupied",51.433181,0.12701,64,31,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.739466,247000,210113.930463112,-14.9336313914526,0
"1499",9259,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","C",79,3,2.5,1.1,182,79,"Average","owner-occupied",51.352824,-0.133844,72,78,5,"wallington","SES Water",44600,"Sutton","rail",0,1,0,1.3440882,381000,324031.444124007,-14.9523768703393,0
"1500",12685,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE25","D",56,3,2.4,1.1,243,117,"Very Poor","rental (private)",51.404921,-0.075047,35,67,4,"norwood junction","Thames Water",45200,"Croydon","light_rail",0,1,1,0.6381778,295000,250884.079579727,-14.9545492950077,0
"1501",7433,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SW15","F",302,10,22,7,418,131,"Poor","owner-occupied",51.455892,-0.234472,23,44,2,"putney","Thames Water",52500,"Kingston upon Thames","rail",0,1,0,1.1769316,2596000,2207439.83667897,-14.9676488182216,0
"1502",8615,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW7","B",64,3,1.3,1.3,119,119,"Average","owner-occupied",51.614406,-0.205218,55,87,4,"mill hill east","Affinity Water",55000,"Barnet","tube",1,0,0,0.5660954,418000,355152.468540673,-15.0352946074946,0
"1503",8369,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW7","C",45,2,1.4,0.8,178,104,"Very Poor","owner-occupied",51.49355,-0.178973,10,13,1,"gloucester road","Thames Water",70100,"Kensington and Chelsea","tube",3,0,0,0.3840252,742000,630193.67608111,-15.0682377249177,0
"1504",10554,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA7","E",99.68,5,6.9,4.4,413,261,"Good","owner-occupied",51.461265,0.132044,91,49,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.2622308,477000,405044.280443249,-15.0850565108492,0
"1505",2496,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","E",94,5,6.8,2.8,410,165,"Average","owner-occupied",51.325828,-0.069476,46,160,6,"whyteleafe","SES Water",58700,"Croydon","rail",0,1,0,1.6299322,481000,408313.814224425,-15.1114731342152,0
"1506",7789,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",99,5,4.6,2.3,264,129,"Average","owner-occupied",51.554748,0.157459,129,10,5,"dagenham east","Essex & Suffolk Water",38000,"Barking and Dagenham","tube",1,0,0,1.0837216,407000,345410.70497351,-15.1325049205134,0
"1507",10616,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR7","C",69,4,2.5,0.6,190,45,"Good","owner-occupied",51.400817,-0.114642,109,42,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.7910422,402000,341161.312086026,-15.1340019686502,0
"1508",5042,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW14","D",96,5,4,1.2,236,70,"Average","owner-occupied",51.459872,-0.40557,79,24,6,"feltham","Affinity Water",50600,"Hounslow","rail",0,1,0,1.0296598,510000,432658.5777246,-15.1649847598823,0
"1509",5674,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT1","D",90,5,5.1,1.9,271,89,"Good","owner-occupied",51.403636,-0.295172,92,14,5,"berrylands","Thames Water",64600,"Kingston upon Thames","rail",0,1,0,0.8065772,720000,610465.943551473,-15.2130633956288,0
"1510",6752,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT3","C",102,5,2.9,1.4,160,76,"Good","owner-occupied",51.392843,-0.264411,11,20,4,"malden manor","Thames Water",56700,"Kingston upon Thames","rail",0,1,0,0.7202026,637000,539958.844036263,-15.2340904181691,0
"1511",1951,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM2","D",210,8,6.8,4.1,200,124,"Average","owner-occupied",51.585131,0.199025,96,33,6,"gidea park","Essex & Suffolk Water",52600,"Havering","rail",0,1,0,0.4269018,978000,828586.574342914,-15.2774463862051,0
"1512",13448,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N4","D",90,5,3.2,1.1,202,68,"Average","owner-occupied",51.56825,-0.11974,117,40,3,"crouch hill","Thames Water",52100,"Hackney","light_rail",0,0,1,0.4604574,745000,630982.674235551,-15.304339028785,0
"1513",12290,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","D",94,6,4.3,1.5,258,87,"Good","owner-occupied",51.517092,-0.425033,60,37,5,"hayes and harlington","Affinity Water",49200,"Hillingdon","rail",0,1,0,1.099878,482000,408086.140689062,-15.3348255831821,0
"1514",4922,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","C",59,4,1.7,0.4,165,31,"Average","owner-occupied",51.43071,0.084858,112,48,4,"new eltham","Thames Water",48100,"Bexley","rail",0,1,0,0.891709,301000,254680.976611768,-15.3883798631998,0
"1515",10468,NA,NA,"S","N","F",NA,NA,NA,"BLACKHEATH",NA,NA,"SE3","D",187,6,6.4,3.8,196,114,"Average","owner-occupied",51.469803,0.022207,42,39,3,"kidbrooke","Thames Water",67800,"Greenwich","rail",0,1,0,0.6686264,1568000,1326472.40099759,-15.4035458547456,0
"1516",13342,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM12","C",44,2,1.8,1.5,248,205,"Average","owner-occupied",51.560871,0.221129,52,29,6,"hornchurch","Essex & Suffolk Water",43600,"Havering","tube",1,0,0,0.4126096,222000,187763.768529325,-15.4217258876916,0
"1517",15860,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","C",72,4,2.5,1.2,178,89,"Very Poor","owner-occupied",51.416564,-0.069426,153,63,3,"crystal palace","Thames Water",54200,"Bromley","light_rail",0,1,1,0.4020458,442000,373774.463052925,-15.4356418432296,0
"1518",14608,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE3","E",133.13,5,7.2,6.6,282,257,"Very Poor","owner-occupied",51.468676,0.018169,132,37,3,"blackheath","Thames Water",67800,"Greenwich","rail",0,1,0,0.736359,935000,790353.345361358,-15.4702304426356,0
"1519",256,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW9","C",62,3,1.9,1.8,178,162,"Good","owner-occupied",51.465507,-0.294753,85,10,4,"north sheen","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.7189598,464000,391967.314782426,-15.5242856072359,0
"1520",3696,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW8","C",163,5,4.1,3.3,142,116,"Very Poor","owner-occupied",51.536388,-0.16506,64,44,2,"st. johns wood","Thames Water",59900,"Westminster","tube",1,0,0,0.512655,2572000,2171795.13764058,-15.5600646329479,0
"1521",7545,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N21","C",56,3,3.2,1.7,339,182,"Average","owner-occupied",51.647776,-0.111147,37,63,5,"grange park","Thames Water",61700,"Enfield","rail",0,1,0,0.8830094,377000,318324.997881722,-15.5636610393311,0
"1522",7136,NA,NA,"F","N","L",NA,NA,NA,"ACTON",NA,NA,"W4","C",85,4,1.7,1.7,113,113,"Good","owner-occupied",51.501698,-0.2638,61,10,3,"south acton","Thames Water",63300,"Hounslow","light_rail",0,0,1,0.490906,601000,507402.05457771,-15.5737014013793,0
"1523",10701,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW3","D",216,7,8.3,4.6,219,121,"Very Poor","owner-occupied",51.550547,-0.165356,81,72,2,"belsize park","Thames Water",65400,"Camden","tube",1,0,0,0.0677326,2850000,2405791.52038186,-15.5862624427418,0
"1524",3015,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE16","C",78,4,2,0.8,143,53,"Good","rental (private)",51.497145,-0.063761,31,6,2,"bermondsey","Thames Water",52400,"Southwark","tube",1,0,0,0.1267656,711000,600150.143868727,-15.5906970648766,0
"1525",12865,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","E",68,3,4,1,304,75,"Very Poor","owner-occupied",51.438517,-0.019952,23,20,3,"bellingham","Thames Water",54200,"Lewisham","rail",0,1,0,0.565474,505000,426265.327768797,-15.5910242041987,0
"1526",10756,NA,NA,"F","N","L",NA,NA,NA,"SOUTH WOODFORD",NA,NA,"E18","C",42,2,1,1,140,133,"Good","rental (private)",51.598087,0.025663,48,39,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.6860256,262000,221060.593400652,-15.6257277096747,0
"1527",6843,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",115,6,4.3,1.7,195,73,"Good","owner-occupied",51.417971,-0.200784,55,19,3,"merton park","Thames Water",75100,"Merton","light_rail",0,0,1,0.3585478,1044000,880848.130224399,-15.6275737332951,0
"1528",1088,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","D",69,3,3,1.9,247,154,"Average","owner-occupied",51.430975,0.121239,151,43,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.7295236,310000,261504.001697579,-15.6438704201359,0
"1529",14156,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW2","E",61.46,3,3.6,2.3,410,260,"Average","owner-occupied",51.549652,-0.222743,18,55,2,"willesden green","Thames Water",50400,"Camden","tube",1,0,0,0.1783418,568000,479065.794017271,-15.6574306307622,0
"1530",14537,NA,NA,"T","N","F",NA,NA,NA,"STREATHAM",NA,NA,"SW16","E",93,3,5,1.4,301,82,"Average","owner-occupied",51.42936,-0.121966,86,52,3,"streatham","Thames Water",54800,"Croydon","rail",0,1,0,0.7630792,543000,457720.329597079,-15.7052800005379,0
"1531",14573,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW13","E",153,6,7.6,3.2,279,116,"Poor","owner-occupied",51.473787,-0.238662,89,8,3,"barnes","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.5362682,1645000,1386019.10573904,-15.743519407961,0
"1532",14337,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W10","E",82,3,5.3,1.8,331,111,"Very Poor","owner-occupied",51.531433,-0.214596,103,38,2,"kensal rise","Thames Water",44500,"Kensington and Chelsea","light_rail",0,0,1,0.556153,1027000,865214.33692533,-15.7532291211947,0
"1533",4516,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","D",86,5,4.3,1.7,284,115,"Very Poor","owner-occupied",51.435141,-0.156992,64,31,3,"tooting bec","Thames Water",63500,"Wandsworth","tube",1,0,0,0.2007122,726000,611361.368573541,-15.7904451000633,0
"1534",3734,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W7","D",92,5,4.5,1.3,278,76,"Good","owner-occupied",51.50851,-0.336853,54,25,4,"hanwell","Thames Water",54100,"Ealing","rail",0,1,0,0.5045768,625000,526309.558728044,-15.790470603513,0
"1535",15436,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N4","C",205,5,5.4,3.9,149,107,"Good","owner-occupied",51.564791,-0.094821,245,30,2,"finsbury park","Thames Water",60500,"Hackney","tube",2,1,0,0.6518486,1873000,1577155.213809,-15.7952368494929,0
